Brand,Price,Rating,Review_title,Label,Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,999.00",5,Honor Rocks !!!,3,+ Really good phone under 10K range.+ Camera performance is also impressive and much better then other competitive phones.+ Total Package.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,999.00",4,Worth spending 10k,3,Honor 7c is one of the handsets that fits the price range and truly justifies for what you payFront camera is good for selfiesBack camera is good but as I am I phone user surely the pic quality does not match to that levelSound is very good you can enjoy movies on the goWatching movies on this large screen is really awsmeBattery life is too good as I phone lacks in battery life. This phone really runs a complete day.So go ahead and buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",3,Honor 8C 4GB 64GB.,2,"It's an amazing product by honor. Happy to use it. Looks great. Customer friendly mobile. Camera is not good when you zoom the image after clicking, image got blur. And you can not click a good picture in night with flash. Your Eyes Got Spark and you became a vampire if you click the picture in night . 🤣🤣🤣🤣Not Good.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",5,Best in class- it's the best of all,2,Pros-Elegant Design and bodyFace recognition is Fast and impressiveFingerprint sensor is fast2 full days batteryVery impressive camera40W (forty) charger... Heavy it is...Dual sim+ sdCons-Slippery back sideOverall 9.5/10 must buy..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",1,Worst product,2,Why product is not tested before giving to customers. Phone plastic was not aligned properly. Second thing I won't recommend any one to purchase this screen quality is very bad you can't surf your fingers easily. Go for Redme note 6 pro have better screen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",2,YouTube videos won't play,2,"Problems with playing videos, especially with YouTube. It takes indefinite time when you click a video to play. Sometimes, it works, sometimes not. It gets stuck when you forward or remind the videoI don't understand how these guys release phones without doing basic testing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",1,Very bad phone for the price,3,I was exicted to see honor 8c at this price point 11999 with good battery hd+ screen and 13mp camera. It has very good power management and the battery lasts easily for over 2 daysBut i was shocked to see the really bad quality of the display and camera. Phones in the price range of 7k have better pictures and screen quality with the battery. Really bad product from Honor. They should take this device off the shelves or sell it for 7999 with mentioning the camera as 5mp. Yes the camera is definitely 13mp on paper but the output is very bad. I thought it was just because of the screen but when i check the pics on my laptop they look even worse.I am returning the device thankfully amazon did agree to it. I have used honor 9lite and it was fantastic device at 9999. But this Honor is utter crap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",4,This phone very interesting,2,Camera 📸 quality 10/9Battery 🔋 life 10/10Screen quality 10/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",1,Not worth for 13k,3,Not worth for moneyPoor camera clarity ( front & rear)Poor display quality.Sound ok.Don't buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",2,its not working 13 like only 2mp only not clear video also dont by this waste of money,2,Worst mobile camera quality is very bad its like low mgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",5,Honor view 20 glorious,2,Fantastic phone what a performance i love it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",5,Stunning Design and great pics,2,"Disclaimer : Bought Honor View20 purely for the camera. (i cant comment much on the gaming performance)Read / watched quite a lot of reviews and made my decision over One Plus 6T.Rear Camera :Crisp and clear image and hardly no difference with 1+. 4K videos and full HD videos, background blur in the video, are cool features.Night mode is amazing., better than 1+48MP AI camera is just fine, its not Wow.  You expect a lot more for that number. It matches ip with 1+Slow motion is only @ 720p.. 1+ is better off.Front cam pics are good, but videos are more stable in 1+ as V20 does not have image stabilization for front cam., hope there's a firmware update soon.Too many options available for photos and videos., You need to explore hands on to get the real feel of all the features.Personally i prefer the punch hole over the water drop notch. The screen looks bigger and the notch does not bother much.Needless to say about the design of V20, definitely gives a premium than the 1+Headphone jack, IR sensor, Notification lights are cool features to have (all 3 are missing in 1+)Lcd IPS display in V20 vs Amoled display in the 1+, which means though the battery might look bigger in number on the V20.,  1+ will last a few hours more.. The display in V20 is still good.User interface is better in the 1+ and honor's magic UI is way behind.The silicon back case is perfect.Overall not much of a difference between Honor V20 and 1+6T in terms of performance, display, battery or camera.Its good to hold a top notch, latest phone with first in class latest specs. Go for it. I'm happy with the phone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",3,Not worth for money,3,It's nor worth for money.. Camera is very normal as 12MP only. Dunno in what basis they are saying it as 48MP. It's not going zoomin dept as oneplus 6T goes. Indoor pics are not that good. Even nyt shoot ll be better in vivo or oppo than this one. If anyone is going to get this mob just for a cam don't buy. It's my suggestion. Battery is gud but not as moto or one plus provides. Display is gud.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",3,Not worth to spend 38k,2,"this is my initial review will post again after few weeks1) Display (6/10)- yes its a punch hole but panel quality is average2) Selfie camera(6/10) - images are soft when taken indoors.3) Rear Camera (7.5/10) - good photos in good light, hit and a miss affair in an indoor/low light situation.4) Performance (9/10) is very good , no lags.5) There is a vibration felt in the phone when talking to someone, feels hollow inside.6) Sound output via earphones is good but not great7) Speakers are average.30k would have justified the cost for this phone but 38k its not worth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",3,No one can Ignore the Glossy and Gorgeous look,2,"Honor / Huawei made another gorgeous look handset in 2019.I received the same yesterday, so few points I can elaborate today, but I definitely revise my review soon after a month or two.1. Look is stunning2. Rear Camera is awesome though its hard to understand that what 3D TOF actually is. But 48Megapixels are more than enough, you can ZOOM how much you want but PPI (Pixel per inches) will never fetch3. Front Camera - Same as above, (Do not forget to OFF beauty plus button) front camera is also stunning.4. Turbo/Super charging. I charged it only 20 minutes yesterday and battery goes 5% t0 76%.5. Size is almost same as Honor 9i was. Though molded screen is better than that.6 NO heat till yet, though phone was hot when the delivery agent bring it to me but that because he took the box in sunlight before delivering (In his back pack and he was on two wheeler)7. Sound is good, not too awesome.And You can not add external microphone in honor 20 while recording a video. But in other androids, you can add the same easily.Overall phone is better than Iphone ;) . Revised reviewThanksSiddharth Arora",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",5,Excellent features worth the price.,2,"Used it for more than 2 hours, the display looks great with punch hole technology. Battery life and camera are things which are yet to be tested by me. I will update this review after 2 days of use.So far so good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",5,Nice,2,Better then 6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"50,999.00",5,Un boxing Just Now,2,"Just now i got mobile... Excellent performance,  sounds and camera are awesome. I will post after usage of other spec.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",5,GOOD FOR ITS PRICE RANGE,3,"I got the phone on offer for Rs.7700For that money it is an excellent device.Camera is of average quality.Display is GOOD not full HD+, so there will be no better feel in playing 1080 p videos.Battery is above average. It is pretty good for gaming. It lasts well while playing PUBG, PES, Asphalt legends, etc. I play these games often.Sound quality is average.Overall a good phone for its price range.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",1,Great product BUT .....,3,"So the thing is I've purchased this mobile a month ago and I'm more than satisfied to get the product at this price range . But alas it didn't last until the phones' touch screen stopped responding to the fingers and not working correctly from the past week. Called service centre and their cell's been switched off and no response from them so far . So to sum it up , great product in the features and all but really poor in it's durability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",5,Cool phone,3,I just love this phone. Worth buying. Picture quality is too good. Awesome phone at this price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",5,Everything about this one !!!,3,Its an Awesome smartphoneIf u thinking to buy a budget phone then must be purchase it.Its really an awesome deal for this phone.Am using this one currently and am too much satisfactorily say this that if uh buy this one then u also got satisfaction with this. 🙂One thing more dont hear anybody comments like honor phones have heating problems etc. There is nothing like that so just keep up and go ahead 😉 its an awesome deal. 👌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",4,Bad Camera. Depth of field is digital blur based on software,2,Pros:1)Screen (Anti Glare) It does not hurt eyes at full brightness even at night.2)Long lasting Battery - I get 3 days of backup with normal use.3)Fast Fingerprint Response.4)Smooth Gameplay.5)Speakers are very loud and pleasing.Cons:1)Very Bad Camera : The Picture Quality of REAR camera as well as FRONT Camera is too bad than expected.The blur in image is software based not with the actual lens.When I Cover the one lens then also blur works.In reality one lens works as a main cameraThe Video Quality is very poor even with dual camera. The Video is too shaky even if the hands are steady.2)WIFI : The wifi chip is too weak and disconnects at low signals and has a poor download and upload speed.3)Selfie Flash is not too bright and the auto mode in selfie light does not work properlyMy Samsung j5 prime keeps the lowest signal connected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",1,Worst Service Support,3,Purchased this product total waste of your money ..within 10 days Continuously restart issue.service centre not able to find solution..after complaint tollfree they are not ready to replace New.they simply convey to wait 10 days for board replacement..not at all satisfy this product as they mention spec and quality also..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",5,Honor Rocks !!!,3,+ Really good phone under 10K range.+ Camera performance is also impressive and much better then other competitive phones.+ Total Package.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"12,990.00",4,Worth spending 10k,3,Honor 7c is one of the handsets that fits the price range and truly justifies for what you payFront camera is good for selfiesBack camera is good but as I am I phone user surely the pic quality does not match to that levelSound is very good you can enjoy movies on the goWatching movies on this large screen is really awsmeBattery life is too good as I phone lacks in battery life. This phone really runs a complete day.So go ahead and buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",5,GOOD FOR ITS PRICE RANGE,3,"I got the phone on offer for Rs.7700For that money it is an excellent device.Camera is of average quality.Display is GOOD not full HD+, so there will be no better feel in playing 1080 p videos.Battery is above average. It is pretty good for gaming. It lasts well while playing PUBG, PES, Asphalt legends, etc. I play these games often.Sound quality is average.Overall a good phone for its price range.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",1,Great product BUT .....,3,"So the thing is I've purchased this mobile a month ago and I'm more than satisfied to get the product at this price range . But alas it didn't last until the phones' touch screen stopped responding to the fingers and not working correctly from the past week. Called service centre and their cell's been switched off and no response from them so far . So to sum it up , great product in the features and all but really poor in it's durability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",5,Cool phone,3,I just love this phone. Worth buying. Picture quality is too good. Awesome phone at this price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"14,999.00",5,Everything about this one !!!,3,Its an Awesome smartphoneIf u thinking to buy a budget phone then must be purchase it.Its really an awesome deal for this phone.Am using this one currently and am too much satisfactorily say this that if uh buy this one then u also got satisfaction with this. 🙂One thing more dont hear anybody comments like honor phones have heating problems etc. There is nothing like that so just keep up and go ahead 😉 its an awesome deal. 👌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
